condition medium, random seed 649601
timestamp, left_pos_x, left_pos_y, left_pos_z, left_quat_x, left_quat_y, left_quat_z, left_quat_w, right_pos_x, right_pos_y, right_pos_z, right_quat_x, right_quat_y, right_quat_z, right_quat_w, head_pos_x, head_pos_y, head_pos_z, head_quat_x, head_quat_y, head_quat_z, head_quat_w, marker_pos_x, marker_pos_y, marker_pos_z, marker_quat_x, marker_quat_y, marker_quat_z, marker_quat_w
44.4, 0, 0, 0, 0, 0, 0, 1, 0.3038906, 0.6436014, 0.3974154, -0.1667265, 0.3997551, 0.3142956, -0.8447582, 0.001594329, 1.169403, 0.1388206, -0.08715568, 0, 0, -0.9961947, 0.2445049, 0.6356905, 0.4558693, -0.4433771, -0.1415053, -0.2820688, -0.838946
44.45, 0, 0, 0, 0, 0, 0, 1, 0.2928528, 0.7314611, 0.4545113, -0.08967575, 0.4531132, 0.2334581, -0.8556541, 0.001594329, 1.169427, 0.1387913, -0.08715568, 0, 0, -0.9961947, 0.2302312, 0.7329366, 0.5100312, -0.3296576, -0.1621737, -0.3036296, -0.8791102
44.5, 0, 0, 0, 0, 0, 0, 1, 0.2707309, 0.8531654, 0.5089493, 0.001310959, 0.4904643, 0.1520296, -0.8580968, 0.001594329, 1.169462, 0.1387489, -0.08715568, 0, 0, -0.9961947, 0.2059434, 0.8647174, 0.560672, -0.2089354, -0.1919996, -0.3092352, -0.9076651
44.55, 0, 0, 0, 0, 0, 0, 1, 0.2389463, 0.9915144, 0.5382531, 0.1106913, 0.5085006, 0.06396253, -0.8515182, 0.001594329, 1.169523, 0.1386736, -0.08715568, 0, 0, -0.9961947, 0.1732399, 1.014195, 0.5848832, -0.07531469, -0.2359015, -0.2987086, -0.9216568
44.6, 0, 0, 0, 0, 0, 0, 1, 0.1927581, 1.127665, 0.5326692, 0.2286289, 0.5213025, -0.05722085, -0.8201818, 0.001594329, 1.169589, 0.1385922, -0.08715568, 0, 0, -0.9961947, 0.124233, 1.158619, 0.5694425, 0.09092203, -0.2798727, -0.294762, -0.9091315
44.65, 0, 0, 0, 0, 0, 0, 1, 0.1219444, 1.242982, 0.4847069, 0.3404444, 0.5337363, -0.2406757, -0.7357298, 0.001594329, 1.169625, 0.1385484, -0.08715568, 0, 0, -0.9961947, 0.04620592, 1.271452, 0.506138, 0.3091713, -0.3070377, -0.318328, -0.8419075
44.7, 0, 0, 0, 0, 0, 0, 1, 0.05340938, 1.302992, 0.4107213, 0.4405555, 0.5113223, -0.4057292, -0.616315, 0.00159433, 1.169636, 0.1385344, -0.08715568, 0, 0, -0.9961947, -0.02728019, 1.323543, 0.4192609, 0.5082583, -0.3248946, -0.3165854, -0.7320455
44.75, 0, 0, 0, 0, 0, 0, 1, 0.03335746, 1.306722, 0.3907252, 0.4867018, 0.4574173, -0.4711858, -0.5760857, 0.001594329, 1.169637, 0.1385342, -0.08715568, 0, 0, -0.9961947, -0.04733987, 1.327451, 0.3987461, 0.5756048, -0.3671816, -0.3002701, -0.6661041
44.8, 0, 0, 0, 0, 0, 0, 1, 0.04607336, 1.267362, 0.43694, 0.4455174, 0.4293006, -0.475766, -0.6251895, 0.001594329, 1.169625, 0.1385485, -0.08715568, 0, 0, -0.9961947, -0.03232708, 1.289663, 0.4559696, 0.5289479, -0.4055793, -0.3358688, -0.6655161
44.85, 0, 0, 0, 0, 0, 0, 1, 0.07933728, 1.171554, 0.5117453, 0.3049189, 0.447349, -0.4249791, -0.7254627, 0.001594329, 1.169606, 0.1385722, -0.08715568, 0, 0, -0.9961947, 0.005677819, 1.186295, 0.5486652, 0.3818164, -0.400656, -0.4293236, -0.7137033
44.9, 0, 0, 0, 0, 0, 0, 1, 0.1237326, 1.020411, 0.5620959, 0.1072326, 0.4770777, -0.3075172, -0.8162911, 0.001594329, 1.169614, 0.1385624, -0.08715568, 0, 0, -0.9961947, 0.05641542, 1.017863, 0.611775, 0.1619173, -0.3448404, -0.5175837, -0.766143
44.95, 0, 0, 0, 0, 0, 0, 1, 0.1545649, 0.8382996, 0.5483725, -0.1029763, 0.5050929, -0.1366168, -0.8459391, 0.001594329, 1.169602, 0.1385767, -0.08715568, 0, 0, -0.9961947, 0.08984335, 0.8151503, 0.5961357, -0.08221459, -0.2309225, -0.5608702, -0.7907846
45, 0, 0, 0, 0, 0, 0, 1, 0.1556464, 0.6693958, 0.4628024, -0.2979237, 0.5317424, 0.07093736, -0.7895944, 0.001594329, 1.169588, 0.1385942, -0.08715568, 0, 0, -0.9961947, 0.08624123, 0.6336319, 0.492968, -0.3144835, -0.05621988, -0.5446982, -0.7753987
45.05, 0, 0, 0, 0, 0, 0, 1, 0.1647112, 0.5278686, 0.332764, -0.4569772, 0.4778177, 0.2764665, -0.6974441, 0.00159433, 1.169435, 0.1387799, -0.08715568, 0, 0, -0.9961947, 0.09212898, 0.4893839, 0.3487902, -0.53599, 0.07866398, -0.4716064, -0.6957832
45.1, 0, 0, 0, 0, 0, 0, 1, 0.1894644, 0.4518071, 0.2179024, -0.5362129, 0.3839687, 0.3655307, -0.6568342, 0.001594329, 1.169359, 0.1388753, -0.08715568, 0, 0, -0.9961947, 0.1194395, 0.4079944, 0.2314323, -0.6595685, 0.09572864, -0.4249885, -0.6125278
45.15, 0, 0, 0, 0, 0, 0, 1, 0.198226, 0.4569272, 0.2083036, -0.5159044, 0.3937734, 0.3629801, -0.6686034, 0.001594328, 1.169361, 0.1388726, -0.08715568, 0, 0, -0.9961947, 0.1277157, 0.4148295, 0.2244957, -0.6456012, 0.08754274, -0.4201051, -0.6317018
45.2, 0, 0, 0, 0, 0, 0, 1, 0.2392673, 0.4909491, 0.2549481, -0.4610994, 0.3986557, 0.3328836, -0.7194787, 0.001594329, 1.169399, 0.1388251, -0.08715568, 0, 0, -0.9961947, 0.1708481, 0.4500329, 0.2804585, -0.6053102, 0.03240798, -0.4209417, -0.6748019
45.25, 0, 0, 0, 0, 0, 0, 1, 0.2992585, 0.567887, 0.3369648, -0.36368, 0.3994674, 0.2767337, -0.7947208, 0.001594329, 1.169422, 0.1387971, -0.08715568, 0, 0, -0.9961947, 0.2352592, 0.5319169, 0.3771685, -0.5297564, -0.06167272, -0.417161, -0.7358882
45.3, 0, 0, 0, 0, 0, 0, 1, 0.3477624, 0.7000785, 0.4282061, -0.2237072, 0.4054684, 0.1997021, -0.8635216, 0.001594329, 1.169439, 0.1387768, -0.08715568, 0, 0, -0.9961947, 0.2882921, 0.6775375, 0.4826238, -0.4101735, -0.167455, -0.3990338, -0.8028006
45.35, 0, 0, 0, 0, 0, 0, 1, 0.3578458, 0.8696715, 0.4961841, -0.06386441, 0.422017, 0.09365511, -0.899473, 0.001594329, 1.169477, 0.1387302, -0.08715568, 0, 0, -0.9961947, 0.3001761, 0.8660699, 0.5567425, -0.2461899, -0.2602218, -0.3799627, -0.852821
45.4, 0, 0, 0, 0, 0, 0, 1, 0.3239329, 1.025406, 0.5258688, 0.05406281, 0.4387715, -0.04576213, -0.8958029, 0.001594328, 1.169574, 0.1386114, -0.08715568, 0, 0, -0.9961947, 0.2642125, 1.033015, 0.584021, -0.07545807, -0.3249365, -0.3971735, -0.8549712
45.45, 0, 0, 0, 0, 0, 0, 1, 0.2560143, 1.149331, 0.5271139, 0.1555098, 0.4557659, -0.1956477, -0.8542928, 0.00159433, 1.169618, 0.1385557, -0.08715568, 0, 0, -0.9961947, 0.1909846, 1.162745, 0.5780778, 0.1030185, -0.3634407, -0.4203039, -0.8250108
45.5, 0, 0, 0, 0, 0, 0, 1, 0.1502628, 1.265292, 0.4832225, 0.3112826, 0.4853378, -0.3413642, -0.7423078, 0.001594329, 1.169622, 0.1385524, -0.08715568, 0, 0, -0.9961947, 0.07533637, 1.285129, 0.5148233, 0.3385872, -0.3638287, -0.3885271, -0.7759086
45.55, 0, 0, 0, 0, 0, 0, 1, 0.04315701, 1.331342, 0.3857555, 0.4585199, 0.4765146, -0.4845646, -0.5726173, 0.001594329, 1.169601, 0.1385773, -0.08715568, 0, 0, -0.9961947, -0.03854825, 1.346636, 0.395575, 0.5730225, -0.3483516, -0.3316118, -0.6635737
45.6, 0, 0, 0, 0, 0, 0, 1, 0.00878559, 1.356141, 0.3269243, -0.5584504, -0.4081789, 0.5296864, 0.4908722, 0.001594329, 1.169603, 0.1385761, -0.08715568, 0, 0, -0.9961947, -0.07272694, 1.375162, 0.3270084, -0.6698431, 0.3832482, 0.2509705, 0.5843331
45.65, 0, 0, 0, 0, 0, 0, 1, 0.02340011, 1.361809, 0.3500083, -0.5951372, -0.3400282, 0.5185257, 0.5111983, 0.001594329, 1.169643, 0.1385266, -0.08715568, 0, 0, -0.9961947, -0.05468114, 1.391955, 0.3507835, -0.6593907, 0.447389, 0.2058036, 0.5680599
45.7, 0, 0, 0, 0, 0, 0, 1, 0.07691681, 1.318981, 0.4433573, 0.5569372, 0.2865506, -0.4900705, -0.6062514, 0.00159433, 1.169634, 0.1385372, -0.08715568, 0, 0, -0.9961947, 0.005770333, 1.360667, 0.4577296, 0.5718934, -0.5223092, -0.2245845, -0.5913485
45.75, 0, 0, 0, 0, 0, 0, 1, 0.1501255, 1.203173, 0.5369333, 0.453632, 0.2668128, -0.4621743, -0.7137394, 0.001594329, 1.169616, 0.1385599, -0.08715568, 0, 0, -0.9961947, 0.08723088, 1.24571, 0.5721608, 0.4496486, -0.5642624, -0.2994392, -0.6243079
45.8, 0, 0, 0, 0, 0, 0, 1, 0.2071189, 1.044343, 0.5770223, 0.316361, 0.2926552, -0.4113491, -0.8031566, 0.001594329, 1.169602, 0.1385772, -0.08715568, 0, 0, -0.9961947, 0.1505264, 1.075719, 0.630116, 0.3102495, -0.5483996, -0.389828, -0.6715932
45.85, 0, 0, 0, 0, 0, 0, 1, 0.2576919, 0.8526402, 0.5658152, 0.1531911, 0.3165515, -0.3379852, -0.8729798, 0.001594329, 1.169586, 0.138597, -0.08715568, 0, 0, -0.9961947, 0.2080335, 0.8650907, 0.6320356, 0.1452383, -0.5065847, -0.4759693, -0.7040817
45.9, 0, 0, 0, 0, 0, 0, 1, 0.3023317, 0.6555232, 0.4876766, -0.05027417, 0.3179821, -0.2162228, -0.9217416, 0.00159433, 1.16942, 0.1387985, -0.08715568, 0, 0, -0.9961947, 0.2617248, 0.6415057, 0.5595146, -0.07687918, -0.4387869, -0.5439538, -0.7111048
45.95, 0, 0, 0, 0, 0, 0, 1, 0.2918684, 0.5633414, 0.4073745, -0.1677611, 0.3424793, -0.07259791, -0.9215714, 0.001594328, 1.169369, 0.1388639, -0.08715568, 0, 0, -0.9961947, 0.248535, 0.5352226, 0.4732354, -0.2364435, -0.3441731, -0.5351197, -0.7343613
46, 0, 0, 0, 0, 0, 0, 1, 0.257959, 0.558521, 0.3807797, -0.2074615, 0.3978053, 0.07866402, -0.8902375, 0.001594328, 1.169379, 0.1388503, -0.08715568, 0, 0, -0.9961947, 0.2030195, 0.531464, 0.4378382, -0.332599, -0.2310333, -0.4714895, -0.7833897
46.05, 0, 0, 0, 0, 0, 0, 1, 0.2348017, 0.6038874, 0.3916369, -0.2148823, 0.4610132, 0.2188088, -0.8327155, 0.001594329, 1.169404, 0.1388202, -0.08715568, 0, 0, -0.9961947, 0.1682203, 0.5866469, 0.4393421, -0.3907427, -0.1091635, -0.3887469, -0.8272119
46.1, 0, 0, 0, 0, 0, 0, 1, 0.2218181, 0.6807205, 0.4343364, -0.1750997, 0.5119676, 0.2516851, -0.8024238, 0.001594329, 1.169426, 0.1387921, -0.08715568, 0, 0, -0.9961947, 0.150055, 0.6743118, 0.4769402, -0.3619477, -0.05927825, -0.3485945, -0.8625323
46.15, 0, 0, 0, 0, 0, 0, 1, 0.2071483, 0.7811995, 0.4909144, -0.09198806, 0.5397744, 0.184936, -0.8160763, 0.001594329, 1.169448, 0.138765, -0.08715568, 0, 0, -0.9961947, 0.1349111, 0.7828167, 0.5331669, -0.2619288, -0.09555799, -0.3503776, -0.8941462
46.2, 0, 0, 0, 0, 0, 0, 1, 0.1827942, 0.9064863, 0.5279464, 0.003204477, 0.568887, 0.123438, -0.8130932, 0.001594329, 1.16949, 0.1387146, -0.08715568, 0, 0, -0.9961947, 0.1095221, 0.9182095, 0.5666745, -0.152144, -0.1223841, -0.3364525, -0.9212352
46.25, 0, 0, 0, 0, 0, 0, 1, 0.1443351, 1.039803, 0.5341888, 0.1123214, 0.6027411, 0.03189539, -0.7893477, 0.001594329, 1.169574, 0.1386116, -0.08715568, 0, 0, -0.9961947, 0.06886072, 1.060161, 0.5641099, -0.006498508, -0.1461683, -0.3279329, -0.933302
46.3, 0, 0, 0, 0, 0, 0, 1, 0.07498911, 1.17566, 0.4872434, 0.2518332, 0.6466489, -0.1457496, -0.7051115, 0.00159433, 1.169612, 0.1385642, -0.08715568, 0, 0, -0.9961947, -0.005486697, 1.196137, 0.4977514, 0.2350911, -0.1599899, -0.3396345, -0.89654
46.35, 0, 0, 0, 0, 0, 0, 1, 0.00832238, 1.269049, 0.3802128, 0.4024427, 0.6277199, -0.3463241, -0.569269, 0.001594329, 1.169603, 0.1385752, -0.08715568, 0, 0, -0.9961947, -0.07432384, 1.280641, 0.373785, 0.4951718, -0.191058, -0.3242582, -0.7830444
46.4, 0, 0, 0, 0, 0, 0, 1, -0.0122937, 1.29966, 0.3148386, 0.4961959, 0.5587538, -0.436354, -0.5011776, 0.001594329, 1.169619, 0.1385563, -0.08715568, 0, 0, -0.9961947, -0.09467664, 1.31053, 0.3047892, 0.6125276, -0.2468574, -0.2801235, -0.6967082
46.45, 0, 0, 0, 0, 0, 0, 1, 0.001553674, 1.302563, 0.3466496, 0.5074625, 0.5046534, -0.4344223, -0.5468858, 0.001594329, 1.169629, 0.1385432, -0.08715568, 0, 0, -0.9961947, -0.07976457, 1.322235, 0.3441095, 0.5883319, -0.3134611, -0.2690407, -0.6951438
46.5, 0, 0, 0, 0, 0, 0, 1, 0.05682503, 1.259686, 0.4526879, 0.4296871, 0.4586568, -0.3841265, -0.6763504, 0.001594329, 1.169632, 0.1385401, -0.08715568, 0, 0, -0.9961947, -0.01954028, 1.288329, 0.471503, 0.4534303, -0.3871469, -0.311908, -0.7397512
46.55, 0, 0, 0, 0, 0, 0, 1, 0.1696628, 1.127701, 0.565466, 0.2616131, 0.3854845, -0.2982208, -0.8330814, 0.001594329, 1.169624, 0.1385494, -0.08715568, 0, 0, -0.9961947, 0.1080618, 1.152872, 0.6162382, 0.2216916, -0.4576612, -0.3899625, -0.7676773
46.6, 0, 0, 0, 0, 0, 0, 1, 0.3088828, 0.9116373, 0.5847806, 0.02688506, 0.2825779, -0.2023402, -0.9372755, 0.001594329, 1.169621, 0.1385539, -0.08715568, 0, 0, -0.9961947, 0.2709054, 0.9117345, 0.6593715, -0.0519671, -0.4903441, -0.4795752, -0.7258581
46.65, 0, 0, 0, 0, 0, 0, 1, 0.3502697, 0.7378388, 0.5136273, -0.1552156, 0.2990912, -0.1257874, -0.9330757, 0.00159433, 1.16955, 0.1386392, -0.08715568, 0, 0, -0.9961947, 0.3144453, 0.7104252, 0.5841341, -0.2108873, -0.3990984, -0.5512973, -0.7016541
46.7, 0, 0, 0, 0, 0, 0, 1, 0.3494473, 0.6115215, 0.4101328, -0.3228108, 0.3497773, 0.02214215, -0.8791807, 0.001594329, 1.16941, 0.1388125, -0.08715568, 0, 0, -0.9961947, 0.3043436, 0.564299, 0.4624949, -0.3809893, -0.2369456, -0.5636096, -0.6935764
46.75, 0, 0, 0, 0, 0, 0, 1, 0.3341827, 0.5648764, 0.3272325, -0.4317245, 0.3872217, 0.1891792, -0.7923917, 0.001594328, 1.169385, 0.1388438, -0.08715568, 0, 0, -0.9961947, 0.2758059, 0.5148018, 0.3602595, -0.5199625, -0.07402007, -0.512194, -0.6795715
46.8, 0, 0, 0, 0, 0, 0, 1, 0.3411642, 0.564769, 0.3058378, -0.4595511, 0.3942561, 0.2106286, -0.7674702, 0.001594328, 1.169393, 0.1388335, -0.08715568, 0, 0, -0.9961947, 0.2806939, 0.5139394, 0.333511, -0.5417864, -0.03867704, -0.5109936, -0.6662261
46.85, 0, 0, 0, 0, 0, 0, 1, 0.3594948, 0.5998542, 0.3351308, -0.4255718, 0.3988262, 0.1663452, -0.7950821, 0.001594329, 1.169413, 0.1388081, -0.08715568, 0, 0, -0.9961947, 0.3011342, 0.5495944, 0.3679041, -0.4987183, -0.07711896, -0.5271287, -0.6837164
46.9, 0, 0, 0, 0, 0, 0, 1, 0.3699078, 0.6781465, 0.3962161, -0.3265109, 0.4092638, 0.1309032, -0.8418778, 0.001594329, 1.169437, 0.1387791, -0.08715568, 0, 0, -0.9961947, 0.3117344, 0.6377472, 0.4408238, -0.4238813, -0.1410424, -0.5034463, -0.7395767
46.95, 0, 0, 0, 0, 0, 0, 1, 0.3619058, 0.7958698, 0.462154, -0.1681644, 0.4304055, 0.1016229, -0.8809907, 0.001594329, 1.169452, 0.1387608, -0.08715568, 0, 0, -0.9961947, 0.3021544, 0.7768024, 0.5175824, -0.309656, -0.2092015, -0.4387465, -0.8172206
47, 0, 0, 0, 0, 0, 0, 1, 0.3365, 0.9364128, 0.5055546, 0.00446812, 0.4565826, 0.0761367, -0.8864061, 0.001594329, 1.169494, 0.1387098, -0.08715568, 0, 0, -0.9961947, 0.2752009, 0.9431565, 0.5621499, -0.1770326, -0.2556935, -0.3538451, -0.8820851
47.05, 0, 0, 0, 0, 0, 0, 1, 0.2986037, 1.060973, 0.5190613, 0.1341785, 0.4792219, 0.04813834, -0.86604, 0.001594329, 1.169574, 0.1386113, -0.08715568, 0, 0, -0.9961947, 0.2363753, 1.08613, 0.56907, -0.06341175, -0.2757433, -0.2892356, -0.9144876
47.1, 0, 0, 0, 0, 0, 0, 1, 0.251821, 1.145203, 0.5177865, 0.1941172, 0.4971088, -0.024451, -0.8453422, 0.00159433, 1.16961, 0.1385668, -0.08715568, 0, 0, -0.9961947, 0.1864549, 1.174285, 0.5612328, 0.03300124, -0.2911089, -0.296253, -0.9090658
47.15, 0, 0, 0, 0, 0, 0, 1, 0.1904294, 1.198601, 0.5111338, 0.208829, 0.5142478, -0.1763436, -0.8129222, 0.001594329, 1.169622, 0.1385524, -0.08715568, 0, 0, -0.9961947, 0.1187805, 1.21811, 0.5497593, 0.1547687, -0.3098406, -0.3790661, -0.858111
47.2, 0, 0, 0, 0, 0, 0, 1, 0.1044144, 1.228941, 0.4867664, 0.2552426, 0.5340946, -0.35864, -0.7217836, 0.001594329, 1.169631, 0.1385406, -0.08715568, 0, 0, -0.9961947, 0.02644754, 1.236574, 0.5162452, 0.3348454, -0.3079476, -0.4440676, -0.7719138
47.25, 0, 0, 0, 0, 0, 0, 1, 0.04624284, 1.234783, 0.4472305, 0.3636658, 0.5175139, -0.4484763, -0.6315026, 0.001594329, 1.169626, 0.1385474, -0.08715568, 0, 0, -0.9961947, -0.0348669, 1.244288, 0.4655872, 0.4839247, -0.3204851, -0.3995906, -0.7095306
47.3, 0, 0, 0, 0, 0, 0, 1, 0.04305062, 1.188056, 0.4653067, 0.4052658, 0.4784762, -0.4527763, -0.6338878, 0.001594329, 1.169621, 0.138554, -0.08715568, 0, 0, -0.9961947, -0.03684014, 1.204728, 0.483898, 0.5007208, -0.360727, -0.3645452, -0.6973246
47.35, 0, 0, 0, 0, 0, 0, 1, 0.08400518, 1.075592, 0.5336318, 0.3514182, 0.4374656, -0.4107212, -0.7186357, 0.001594329, 1.169613, 0.1385627, -0.08715568, 0, 0, -0.9961947, 0.01009198, 1.097298, 0.5663701, 0.4014042, -0.4122599, -0.385366, -0.7213942
47.4, 0, 0, 0, 0, 0, 0, 1, 0.1534923, 0.8926535, 0.5723171, 0.2149473, 0.3922994, -0.3575737, -0.8197804, 0.001594329, 1.169599, 0.1385805, -0.08715568, 0, 0, -0.9961947, 0.09092949, 0.9071868, 0.62599, 0.2360906, -0.4487168, -0.4557803, -0.7315593
47.45, 0, 0, 0, 0, 0, 0, 1, 0.2175985, 0.6872545, 0.5208281, 0.0312304, 0.36919, -0.2819756, -0.8849933, 0.001594329, 1.169584, 0.1385986, -0.08715568, 0, 0, -0.9961947, 0.1667079, 0.6811007, 0.5869974, 0.04379214, -0.4270432, -0.5380452, -0.7254129
47.5, 0, 0, 0, 0, 0, 0, 1, 0.2611095, 0.5226923, 0.3930523, -0.1784345, 0.3639549, -0.1436865, -0.9028024, 0.00159433, 1.169393, 0.1388312, -0.08715568, 0, 0, -0.9961947, 0.2170232, 0.4899738, 0.4562346, -0.1855054, -0.3367707, -0.5881313, -0.71153
47.55, 0, 0, 0, 0, 0, 0, 1, 0.2506679, 0.4879194, 0.322848, -0.259439, 0.3913378, 0.008613883, -0.8828771, 0.001594328, 1.169357, 0.1388783, -0.08715568, 0, 0, -0.9961947, 0.1994625, 0.4496534, 0.3768833, -0.3205251, -0.2360062, -0.545297, -0.73771
47.6, 0, 0, 0, 0, 0, 0, 1, 0.2489179, 0.5060902, 0.3080584, -0.293193, 0.4149477, 0.1530492, -0.8476038, 0.001594328, 1.169395, 0.1388307, -0.08715568, 0, 0, -0.9961947, 0.1890846, 0.471621, 0.3553652, -0.4168694, -0.1444149, -0.4714099, -0.7636341
47.65, 0, 0, 0, 0, 0, 0, 1, 0.2597049, 0.5605249, 0.331049, -0.2901563, 0.4452518, 0.2741028, -0.8015159, 0.001594329, 1.16942, 0.1387996, -0.08715568, 0, 0, -0.9961947, 0.191976, 0.536334, 0.3738707, -0.4694766, -0.05978364, -0.3876047, -0.7910628
47.7, 0, 0, 0, 0, 0, 0, 1, 0.2821587, 0.6329954, 0.3899185, -0.2344353, 0.4598982, 0.2438401, -0.8210211, 0.001594329, 1.16943, 0.1387876, -0.08715568, 0, 0, -0.9961947, 0.2147595, 0.6147794, 0.4360881, -0.4160511, -0.08890349, -0.3814718, -0.8206565
47.75, 0, 0, 0, 0, 0, 0, 1, 0.2921716, 0.7372477, 0.4582222, -0.1476681, 0.4758043, 0.1697336, -0.8502911, 0.001594329, 1.169451, 0.1387621, -0.08715568, 0, 0, -0.9961947, 0.2258761, 0.7270013, 0.5082822, -0.317299, -0.1461139, -0.3866975, -0.8534853
47.8, 0, 0, 0, 0, 0, 0, 1, 0.2783684, 0.8669178, 0.5110936, -0.039556, 0.4974009, 0.0902639, -0.8619049, 0.001594329, 1.169495, 0.1387077, -0.08715568, 0, 0, -0.9961947, 0.2115741, 0.8683726, 0.5615168, -0.1944395, -0.1964265, -0.3780609, -0.8835609
47.85, 0, 0, 0, 0, 0, 0, 1, 0.2355166, 1.005131, 0.5348927, 0.08734009, 0.5275436, -0.002757287, -0.8450218, 0.001594329, 1.16956, 0.1386283, -0.08715568, 0, 0, -0.9961947, 0.1659392, 1.01972, 0.5790771, -0.03970979, -0.2327789, -0.3600243, -0.9025629
47.9, 0, 0, 0, 0, 0, 0, 1, 0.1600177, 1.13905, 0.5157242, 0.2213264, 0.5690355, -0.1385668, -0.7797515, 0.00159433, 1.169592, 0.1385882, -0.08715568, 0, 0, -0.9961947, 0.08435947, 1.160683, 0.5442545, 0.1650558, -0.2459649, -0.3535822, -0.8872641
47.95, 0, 0, 0, 0, 0, 0, 1, 0.05938635, 1.244796, 0.4313044, 0.363225, 0.5864815, -0.337689, -0.6403696, 0.001594329, 1.169604, 0.1385738, -0.08715568, 0, 0, -0.9961947, -0.02258872, 1.259895, 0.4389341, 0.4306784, -0.2485144, -0.3528206, -0.7926377
48, 0, 0, 0, 0, 0, 0, 1, -0.008354839, 1.288612, 0.3200598, 0.5037966, 0.5232661, -0.4888353, -0.4831374, 0.001594329, 1.169616, 0.1385596, -0.08715568, 0, 0, -0.9961947, -0.09146154, 1.296508, 0.3139746, 0.6458074, -0.2760968, -0.2925177, -0.6489506
48.05, 0, 0, 0, 0, 0, 0, 1, -0.02177459, 1.299478, 0.2812639, -0.5934726, -0.4322709, 0.5323563, 0.4213417, 0.001594329, 1.16962, 0.138554, -0.08715568, 0, 0, -0.9961947, -0.1038532, 1.311904, 0.2705491, -0.722198, 0.3346573, 0.2165745, 0.5652699
48.1, 0, 0, 0, 0, 0, 0, 1, -0.006165622, 1.299334, 0.3269382, -0.6217754, -0.3596767, 0.5295857, 0.451184, 0.001594329, 1.169616, 0.1385599, -0.08715568, 0, 0, -0.9961947, -0.08611639, 1.322949, 0.3194319, -0.7075611, 0.4077504, 0.1836514, 0.5471465
48.15, 0, 0, 0, 0, 0, 0, 1, 0.03149079, 1.258271, 0.4230436, -0.5767846, -0.3338032, 0.5098136, 0.544045, 0.001594329, 1.169606, 0.1385713, -0.08715568, 0, 0, -0.9961947, -0.04527782, 1.291174, 0.4285226, -0.63028, 0.4642554, 0.2200247, 0.582068
48.2, 0, 0, 0, 0, 0, 0, 1, 0.08453765, 1.153709, 0.5169655, 0.4499304, 0.3646153, -0.4507595, -0.6792896, 0.001594329, 1.169614, 0.1385624, -0.08715568, 0, 0, -0.9961947, 0.01246447, 1.18684, 0.5436848, 0.4798563, -0.4752572, -0.3137934, -0.6673849
48.25, 0, 0, 0, 0, 0, 0, 1, 0.1460369, 0.9924382, 0.5688314, 0.2810134, 0.3903522, -0.3737932, -0.7930544, 0.001594329, 1.169607, 0.1385703, -0.08715568, 0, 0, -0.9961947, 0.08065613, 1.014212, 0.616343, 0.2961136, -0.4576266, -0.4151134, -0.7284063
48.3, 0, 0, 0, 0, 0, 0, 1, 0.1950672, 0.8009378, 0.5485718, 0.07901787, 0.4332214, -0.293297, -0.848559, 0.001594329, 1.169596, 0.1385838, -0.08715568, 0, 0, -0.9961947, 0.13392, 0.7979177, 0.6056507, 0.1118318, -0.3806837, -0.5230433, -0.7543205
48.35, 0, 0, 0, 0, 0, 0, 1, 0.2318949, 0.6195083, 0.4505804, -0.148728, 0.4889055, -0.1620237, -0.8441562, 0.00159433, 1.169503, 0.1386973, -0.08715568, 0, 0, -0.9961947, 0.1712932, 0.588222, 0.4991056, -0.09941813, -0.2340175, -0.600964, -0.757756
48.4, 0, 0, 0, 0, 0, 0, 1, 0.2825401, 0.5015991, 0.3059288, -0.3831377, 0.4661973, 0.03761498, -0.7965242, 0.001594329, 1.169372, 0.1388593, -0.08715568, 0, 0, -0.9961947, 0.2235373, 0.4507966, 0.3366513, -0.3692668, -0.08687827, -0.6028146, -0.7019323
48.45, 0, 0, 0, 0, 0, 0, 1, 0.2902118, 0.511538, 0.2557687, -0.4672183, 0.4656749, 0.1956505, -0.7256547, 0.001594328, 1.169361, 0.1388738, -0.08715568, 0, 0, -0.9961947, 0.2234811, 0.4639828, 0.2728454, -0.5028942, 0.03143302, -0.5345029, -0.6785397
48.5, 0, 0, 0, 0, 0, 0, 1, 0.3252696, 0.543197, 0.2753236, -0.4726267, 0.4546552, 0.1690431, -0.7357562, 0.001594328, 1.169403, 0.1388205, -0.08715568, 0, 0, -0.9961947, 0.2613645, 0.4922456, 0.2933842, -0.4956571, 0.01149863, -0.5546343, -0.6682611
48.55, 0, 0, 0, 0, 0, 0, 1, 0.3722261, 0.6080014, 0.3303127, -0.4367961, 0.4355372, 0.09588266, -0.7812318, 0.001594329, 1.16943, 0.1387869, -0.08715568, 0, 0, -0.9961947, 0.3143269, 0.5539393, 0.3573509, -0.4454352, -0.06280407, -0.5861914, -0.6738123
48.6, 0, 0, 0, 0, 0, 0, 1, 0.4043935, 0.7155804, 0.400856, -0.3587359, 0.418891, 0.01965802, -0.8339379, 0.001594329, 1.169444, 0.1387703, -0.08715568, 0, 0, -0.9961947, 0.3511718, 0.6651269, 0.4412045, -0.3677769, -0.1538129, -0.5955463, -0.6974285
